monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,signup_year,signup_month,low_usage_flag,inactive_flag,payment_issue_flag,fee_per_usage_hour,high_support_flag,tickets_per_tenure,usage_per_tenure,plan_type_Basic,plan_type_Premium,plan_type_Standard
-0.17411723255185677,1.0092417930446496,-1.0897174692949745,-0.8966381564271386,0.519219573421731,1.4885326370829326,-1.0253204627248194,-1.0454800378130154,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.540696938911252,-0.8636596714326981,-0.5813711794726948,-0.2109785425357484,0.0,0.0,1.0
-0.17411723255185677,-1.6444440141572365,0.44427601458294713,0.29180531718042957,0.7125942254235061,-0.13498488512038342,-1.0253204627248194,0.4065755702606172,2.1579077034399914,-0.9831771972687061,0.42448754203198746,2.224977845483158,1.1578634884515693,-0.30654304096243284,-0.6759511144847147,0.0,0.0,1.0
-1.1491737348422544,-1.6304033485106655,0.8277743855524275,-0.8966381564271386,1.1960308554279442,1.0406657344061556,0.9753048303966019,0.9873978134900702,2.1579077034399914,1.0171106518520039,0.42448754203198746,0.6103524481647237,1.1578634884515693,-0.3021612147744503,-0.678289240897931,1.0,0.0,0.0
1.2884675208837397,-1.6865660110969487,-1.4732158402644548,0.29180531718042957,1.5827801594314947,1.4325492742483354,0.9753048303966019,-1.6263022810424683,2.1579077034399914,1.0171106518520039,0.42448754203198746,5.400555949764888,-0.8636596714326981,-0.6570891360010322,-0.6878543034974516,0.0,1.0,0.0
-0.17411723255185677,-0.22633678385358305,1.211272756521908,-0.8966381564271386,-1.027777642592471,-1.3666188674815196,-1.0253204627248194,0.4065755702606172,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.31037275159299255,1.1578634884515693,0.8152044631610854,0.06544751545146615,0.0,0.0,1.0
-1.1491737348422544,-0.47906876549185795,1.5947711274913883,0.8860270539842137,-0.25427903458537005,0.08894856621800497,0.9753048303966019,0.4065755702606172,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.5399746222283723,1.1578634884515693,0.23371035256764394,-0.3610667530385332,1.0,0.0,0.0
-1.1491737348422544,-1.2653460416998241,-1.0897174692949745,0.8860270539842137,-1.1244649685933585,0.8727156459023644,0.9753048303966019,-1.0454800378130154,2.1579077034399914,1.0171106518520039,0.42448754203198746,-0.17122866238110826,-0.8636596714326981,-0.42047052184997763,-0.4047284505516393,1.0,0.0,0.0
-1.1491737348422544,0.5318591610612412,-0.7062190983254941,-1.4908598932309227,-0.9310903165915834,-0.8067852391355487,-1.0253204627248194,0.9873978134900702,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.671223184207907,-0.8636596714326981,-0.27849935335934484,0.3191554869800858,1.0,0.0,0.0
-1.1491737348422544,0.13872052295725834,-0.7062190983254941,1.4802487907879978,0.42253224742084333,-0.07900152228578633,0.9753048303966019,-0.4646577945835623,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.635254618564746,-0.8636596714326981,-0.49934339323366256,-0.34861341663445133,1.0,0.0,0.0
-0.17411723255185677,1.5427870876143406,1.211272756521908,-0.3024164196233545,1.4860928334306072,-1.030718690473937,-1.0253204627248194,-0.1742466729688358,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5898268791962806,1.1578634884515693,-0.27849935335934484,-0.2851378393073465,0.0,0.0,1.0
-1.1491737348422544,1.346217768562349,0.060777643613466735,-1.4908598932309227,0.7125942254235061,-1.3666188674815196,-1.0253204627248194,-0.7550689161982888,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.7184633581118884,-0.8636596714326981,-0.3766522599701527,-0.19302173168224823,1.0,0.0,0.0
1.2884675208837397,-1.3495900355792492,0.8277743855524275,0.29180531718042957,-1.2211522945942463,-0.41490169929336895,-1.0253204627248194,1.2778089351047968,2.1579077034399914,-0.9831771972687061,0.42448754203198746,1.904825743145567,1.1578634884515693,0.9654385038919137,-0.4145668006540035,0.0,1.0,0.0
1.2884675208837397,-1.5742406859243823,1.5947711274913883,-0.3024164196233545,1.4860928334306072,0.20091529188719917,0.9753048303966019,-0.1742466729688358,2.1579077034399914,1.0171106518520039,0.42448754203198746,3.5447979388435193,1.1578634884515693,-0.22441509869624668,-0.6734247233473175,0.0,1.0,0.0
1.2884675208837397,-1.0266547257081202,-1.4732158402644548,-0.8966381564271386,-0.0609043825835948,0.3128820175563934,0.9753048303966019,1.5682200567195232,-0.46341184954568143,1.0171106518520039,0.42448754203198746,0.9404102757891005,-0.8636596714326981,-0.6570891360010322,-0.522731117568884,0.0,1.0,0.0
1.2884675208837397,-1.0968580539409742,-1.0897174692949745,-0.3024164196233545,0.6159068994226186,0.8167322830677672,0.9753048303966019,1.5682200567195232,-0.46341184954568143,1.0171106518520039,0.42448754203198746,1.0882002440582665,-0.8636596714326981,-0.5842834085699385,-0.5830800793303943,0.0,1.0,0.0
1.2884675208837397,0.967119796104937,-0.32272072735601365,-1.4908598932309227,-1.2211522945942463,-1.3106355046469225,-1.0253204627248194,-1.3358911594277418,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.29050963300659055,-0.8636596714326981,0.15417468394544068,1.0283912143594023,0.0,1.0,0.0
1.2884675208837397,-0.9424107318286952,-1.4732158402644548,0.8860270539842137,1.292718181428832,-1.6465356816545051,-1.0253204627248194,1.2778089351047968,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,0.7901571413821146,-0.8636596714326981,-0.6570891360010322,-0.5881457721569935,0.0,1.0,0.0
1.2884675208837397,1.1356077838637868,-1.0897174692949745,-1.4908598932309227,-0.7377156645898082,-1.3106355046469225,0.9753048303966019,0.6969866918753437,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.3217160532295798,-0.8636596714326981,-0.49934339323366256,0.3681286074896317,0.0,1.0,0.0
-0.17411723255185677,0.9249977991652244,1.5947711274913883,0.29180531718042957,-1.7045889245986843,0.8727156459023644,-1.0253204627248194,-1.6263022810424683,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.5312745857936869,1.1578634884515693,6.914706516832715,5.265440658444221,0.0,0.0,1.0
-0.17411723255185677,0.8407538052857992,-0.32272072735601365,1.4802487907879978,0.03578294341729282,-0.5268684249625631,-1.0253204627248194,0.1161644486458907,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5212840505785801,-0.8636596714326981,-0.3731467990197667,-0.12466341763767383,0.0,0.0,1.0
1.2884675208837397,-1.110898719587545,0.8277743855524275,0.29180531718042957,0.519219573421731,-0.02301815945118923,-1.0253204627248194,0.1161644486458907,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,1.1207140370774833,1.1578634884515693,-0.2027813968310074,-0.5807256023828199,0.0,1.0,0.0
-1.1491737348422544,0.8969164678720829,0.060777643613466735,-0.3024164196233545,-0.6410283385889205,-0.47088506212796605,0.9753048303966019,-1.0454800378130154,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.6957380018190271,-0.8636596714326981,-0.07464331655228239,0.20566969810700358,1.0,0.0,0.0
-1.1491737348422544,-0.7739227440698452,-1.4732158402644548,-0.3024164196233545,-0.8344029905906958,-0.35891833645877186,-1.0253204627248194,-0.1742466729688358,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.4593114435117833,-0.8636596714326981,-0.6570891360010322,-0.29133898119004875,1.0,0.0,0.0
1.2884675208837397,-1.6023220172175239,0.44427601458294713,-0.8966381564271386,1.002656203426169,-0.07900152228578633,0.9753048303966019,-0.7550689161982888,2.1579077034399914,-0.9831771972687061,0.42448754203198746,3.89739196091858,1.1578634884515693,-0.34159765046629276,-0.6725502033382185,0.0,1.0,0.0
-1.1491737348422544,-0.39482477161243307,-1.0897174692949745,-0.8966381564271386,0.7125942254235061,0.8727156459023644,0.9753048303966019,1.5682200567195232,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.5574153095184456,-0.8636596714326981,-0.5869799169933123,-0.47416371979260435,1.0,0.0,0.0
-0.17411723255185677,0.4616558328283871,0.060777643613466735,-0.8966381564271386,-1.317839620595134,-1.6465356816545051,0.9753048303966019,-1.6263022810424683,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.4677010928115103,-0.8636596714326981,0.6048768061379256,0.949684413540489,0.0,0.0,1.0
1.2884675208837397,1.5568277532609116,0.44427601458294713,0.29180531718042957,-0.25427903458537005,1.5445159999175295,-1.0253204627248194,-0.7550689161982888,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.3866254072933976,1.1578634884515693,-0.10033945564560959,0.16107313474706644,0.0,1.0,0.0
-0.17411723255185677,-1.518078023338099,1.211272756521908,-0.3024164196233545,1.4860928334306072,-0.6388351506317573,0.9753048303966019,-0.7550689161982888,2.1579077034399914,-0.9831771972687061,0.42448754203198746,1.3285763408637723,1.1578634884515693,-0.27849935335934484,-0.6664285632745252,0.0,0.0,1.0
-1.1491737348422544,-1.588281351570953,-1.4732158402644548,-0.8966381564271386,0.22915759541906808,-0.5268684249625631,-1.0253204627248194,0.6969866918753437,2.1579077034399914,-0.9831771972687061,0.42448754203198746,0.4403932421732481,-0.8636596714326981,-0.6570891360010322,-0.6586373850116429,1.0,0.0,0.0
1.2884675208837397,0.967119796104937,0.44427601458294713,-0.8966381564271386,0.03578294341729282,-1.5345689559853108,-1.0253204627248194,0.9873978134900702,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.29050963300659055,1.1578634884515693,-0.183851907698923,-0.09711603735105423,0.0,1.0,0.0
-0.17411723255185677,1.1917704464500698,0.44427601458294713,0.8860270539842137,0.3258449214199557,-0.6388351506317573,-1.0253204627248194,-0.1742466729688358,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5593803995201145,1.1578634884515693,-0.24557850269485032,-0.13357971946957484,0.0,0.0,1.0
-0.17411723255185677,1.598949750200624,-0.7062190983254941,0.8860270539842137,-1.317839620595134,-0.24695161078957764,-1.0253204627248194,-1.3358911594277418,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5941399299140425,-0.8636596714326981,-0.026106164931553297,1.776105822139076,0.0,0.0,1.0
-1.1491737348422544,-0.09997079303444582,-1.0897174692949745,0.8860270539842137,-1.317839620595134,-1.1426854161431312,0.9753048303966019,-1.3358911594277418,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.6059717684510361,-0.8636596714326981,-0.34159765046629276,0.54157507596094,1.0,0.0,0.0
1.2884675208837397,-0.6194754219575662,0.060777643613466735,0.8860270539842137,0.8092815514243938,-1.2546521418123255,0.9753048303966019,1.2778089351047968,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,0.39000932027719476,-0.8636596714326981,-0.38666786268554126,-0.5173229017231399,0.0,1.0,0.0
-1.1491737348422544,0.3212491763626789,-1.0897174692949745,0.29180531718042957,0.22915759541906808,1.4885326370829326,0.9753048303966019,1.2778089351047968,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.6535005774591273,-0.8636596714326981,-0.5710460035824669,-0.2802087265287883,1.0,0.0,0.0
-1.1491737348422544,0.5880218236475249,0.44427601458294713,0.8860270539842137,0.9059688774252814,-1.2546521418123255,-1.0253204627248194,0.1161644486458907,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.675453110238555,1.1578634884515693,-0.3307186337237155,-0.3421927309354627,1.0,0.0,0.0
-0.17411723255185677,0.7284284801132331,1.5947711274913883,-1.4908598932309227,1.6794674854323823,-1.7025190444891023,-1.0253204627248194,0.4065755702606172,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.5069869495726682,1.1578634884515693,-0.2478028844965053,-0.4036943897300695,0.0,0.0,1.0
-0.17411723255185677,-0.6475567532507077,-1.0897174692949745,1.4802487907879978,0.8092815514243938,-0.9747353276393399,-1.0253204627248194,0.9873978134900702,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.13222611110856167,-0.8636596714326981,-0.5894838176721595,-0.5216955017686351,0.0,0.0,1.0
1.2884675208837397,1.4023804311486323,0.060777643613466735,-1.4908598932309227,0.7125942254235061,0.8167322830677672,-1.0253204627248194,0.4065755702606172,-0.46341184954568143,1.0171106518520039,-2.355781739113193,-0.3647173686832945,-0.8636596714326981,-0.3766522599701527,-0.18395263529159164,0.0,1.0,0.0
-0.17411723255185677,-1.3074680386395365,0.8277743855524275,-1.4908598932309227,-0.0609043825835948,0.2568986547217963,0.9753048303966019,-1.6263022810424683,2.1579077034399914,1.0171106518520039,-2.355781739113193,0.6140534023990436,1.1578634884515693,-0.05931579498784166,-0.5871694340288127,0.0,0.0,1.0
1.2884675208837397,1.1636891151569284,1.5947711274913883,1.4802487907879978,1.4860928334306072,0.9846823715715586,0.9753048303966019,-1.0454800378130154,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.3265891278589955,1.1578634884515693,-0.22441509869624668,-0.33236191979869434,0.0,1.0,0.0
-1.1491737348422544,0.43357450153524557,-0.32272072735601365,-0.8966381564271386,-0.8344029905906958,-0.3029349736241747,0.9753048303966019,0.4065755702606172,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.6633418367360968,-0.8636596714326981,-0.14083034148964038,0.18726196924414978,1.0,0.0,0.0
-1.1491737348422544,-0.22633678385358305,0.44427601458294713,0.29180531718042957,-1.2211522945942463,-0.8067852391355487,-1.0253204627248194,-1.6263022810424683,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5871920926966195,1.1578634884515693,0.6950172305764227,0.28504920662522354,1.0,0.0,0.0
1.2884675208837397,1.4304617624417744,-1.0897174692949745,0.8860270539842137,0.519219573421731,1.3205825485791411,-1.0253204627248194,-0.4646577945835623,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.3688494016161695,-0.8636596714326981,-0.5813711794726948,-0.13751886177142955,0.0,1.0,0.0
-0.17411723255185677,1.5427870876143406,-0.32272072735601365,0.8860270539842137,-1.2211522945942463,0.08894856621800497,0.9753048303966019,0.9873978134900702,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.5898268791962806,-0.8636596714326981,0.15417468394544068,1.3869444180900061,0.0,0.0,1.0
-0.17411723255185677,-0.22633678385358305,-0.7062190983254941,-1.4908598932309227,1.1960308554279442,-0.8067852391355487,0.9753048303966019,-0.4646577945835623,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.31037275159299255,-0.8636596714326981,-0.5387798289255049,-0.4869879889075172,0.0,0.0,1.0
1.2884675208837397,0.8828758022255119,0.8277743855524275,-0.8966381564271386,-1.4145269465960215,1.264599185744544,-1.0253204627248194,-1.0454800378130154,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.27351603783565565,1.1578634884515693,1.614449559849092,1.6475513808015179,0.0,1.0,0.0
1.2884675208837397,-1.2653460416998241,-0.32272072735601365,-1.4908598932309227,-0.5443410125880329,0.8727156459023644,-1.0253204627248194,0.6969866918753437,2.1579077034399914,1.0171106518520039,-2.355781739113193,1.5659539374018572,-0.8636596714326981,-0.2514572260277958,-0.532627001882373,0.0,1.0,0.0
1.2884675208837397,0.3493305076558207,1.211272756521908,-0.8966381564271386,-1.7045889245986843,-0.9747353276393399,0.9753048303966019,-0.4646577945835623,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.13701463922684606,1.1578634884515693,5.968232060228497,4.010504445387108,0.0,1.0,0.0
1.2884675208837397,-1.4057526981655324,-0.32272072735601365,-1.4908598932309227,0.22915759541906808,0.8167322830677672,-1.0253204627248194,-1.0454800378130154,2.1579077034399914,1.0171106518520039,-2.355781739113193,2.1886670847086744,-0.8636596714326981,-0.3989597387453363,-0.6224640573625465,0.0,1.0,0.0
-0.17411723255185677,-1.518078023338099,1.5947711274913883,0.29180531718042957,-0.0609043825835948,-0.19096824795498055,-1.0253204627248194,-1.0454800378130154,2.1579077034399914,-0.9831771972687061,0.42448754203198746,1.3285763408637723,1.1578634884515693,0.13994198534988853,-0.6354981713737594,0.0,0.0,1.0
-1.1491737348422544,0.3072085107161081,-1.0897174692949745,1.4802487907879978,0.13247026941818044,0.648782194563976,-1.0253204627248194,-0.1742466729688358,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.6522016534862354,-0.8636596714326981,-0.5669487115625352,-0.26298333241017097,1.0,0.0,0.0
1.2884675208837397,1.5568277532609116,-0.32272072735601365,1.4802487907879978,1.1960308554279442,0.7607489202331702,0.9753048303966019,1.5682200567195232,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.3866254072933976,-0.8636596714326981,-0.4796251753877413,-0.24403539887969192,0.0,1.0,0.0
-0.17411723255185677,1.598949750200624,0.8277743855524275,-0.8966381564271386,0.9059688774252814,-1.590552318819908,0.9753048303966019,-1.3358911594277418,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5941399299140425,1.1578634884515693,-0.2654445332682522,-0.19020718452652724,0.0,0.0,1.0
-0.17411723255185677,0.8407538052857992,0.44427601458294713,0.29180531718042957,1.3894055074297196,1.6564827255867238,0.9753048303966019,0.4065755702606172,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.5212840505785801,1.1578634884515693,-0.37871429582332095,-0.3628672354102077,0.0,0.0,1.0
1.2884675208837397,0.5458998267078122,-0.7062190983254941,-0.8966381564271386,-1.2211522945942463,1.4885326370829326,0.9753048303966019,-0.7550689161982888,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.19408530085690429,-0.8636596714326981,-0.1162465893700503,0.766035211629692,0.0,1.0,0.0
-0.17411723255185677,1.3602584342089201,0.8277743855524275,0.29180531718042957,0.6159068994226186,-0.07900152228578633,-1.0253204627248194,1.2778089351047968,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.5747997353289932,1.1578634884515693,-0.22025477141446984,-0.17104661350488792,0.0,0.0,1.0
-1.1491737348422544,0.7986318083460872,1.211272756521908,1.4802487907879978,-0.25427903458537005,-1.2546521418123255,-1.0253204627248194,-0.1742466729688358,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.6897776684163234,1.1578634884515693,0.1223604164965594,-0.03337896139377752,1.0,0.0,0.0
-1.1491737348422544,0.20892385119011245,-1.0897174692949745,-0.3024164196233545,0.13247026941818044,-0.6948185134663545,0.9753048303966019,0.9873978134900702,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.6426368496858493,-0.8636596714326981,-0.5669487115625352,-0.2833887992891484,1.0,0.0,0.0
-0.17411723255185677,0.630143820587237,1.211272756521908,-0.8966381564271386,-1.2211522945942463,0.08894856621800497,0.9753048303966019,-0.7550689161982888,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.4934571522212854,1.1578634884515693,1.2358597772074047,0.8185064121756339,0.0,0.0,1.0
-1.1491737348422544,-1.5461593546312404,0.44427601458294713,-1.4908598932309227,1.6794674854323823,-1.1426854161431312,0.9753048303966019,-0.1742466729688358,2.1579077034399914,-0.9831771972687061,-2.355781739113193,0.30559800983518165,1.1578634884515693,-0.4012852288107029,-0.6717229546809627,1.0,0.0,0.0
1.2884675208837397,0.7003471488200911,1.5947711274913883,-0.8966381564271386,-1.4145269465960215,-1.1426854161431312,-1.0253204627248194,-1.3358911594277418,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.23299515481783578,1.1578634884515693,2.371629125132467,1.488388739145494,0.0,1.0,0.0
-1.1491737348422544,0.7003471488200911,-0.32272072735601365,-1.4908598932309227,-0.3509663605862577,-1.3106355046469225,0.9753048303966019,0.9873978134900702,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.6833758288356416,-0.8636596714326981,-0.3021612147744503,-0.018299921531003866,1.0,0.0,0.0
-1.1491737348422544,-1.110898719587545,-0.7062190983254941,-1.4908598932309227,-1.7045889245986843,-1.6465356816545051,0.9753048303966019,-0.1742466729688358,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.29798508607860524,-0.8636596714326981,1.2358597772074047,0.8272516122666245,1.0,0.0,0.0
-0.17411723255185677,1.290055105976066,1.211272756521908,0.29180531718042957,-0.44765368658714527,1.0966490972407528,-1.0253204627248194,1.5682200567195232,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.5685697006587391,1.1578634884515693,0.22628702349623833,0.1987632323941189,0.0,0.0,1.0
-0.17411723255185677,-0.2824994464398664,-0.32272072735601365,-0.3024164196233545,1.5827801594314947,1.4325492742483354,-1.0253204627248194,-0.4646577945835623,-0.46341184954568143,1.0171106518520039,0.42448754203198746,-0.2918095722483963,-0.8636596714326981,-0.49934339323366256,-0.5178087461726394,0.0,0.0,1.0
-1.1491737348422544,0.47569649847495815,1.211272756521908,-0.3024164196233545,0.3258449214199557,-1.4226022303161168,-1.0253204627248194,0.1161644486458907,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.6667976546613908,1.1578634884515693,-0.08097424937237749,-0.26932043392538135,1.0,0.0,0.0
-0.17411723255185677,0.3633711733023915,0.8277743855524275,-0.8966381564271386,0.519219573421731,-0.24695161078957764,0.9753048303966019,0.1161644486458907,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.4509466460843435,1.1578634884515693,-0.2027813968310074,-0.323616719707704,0.0,0.0,1.0
-1.1491737348422544,-1.6444440141572365,1.211272756521908,1.4802487907879978,-0.6410283385889205,-1.3106355046469225,-1.0253204627248194,-0.7550689161982888,2.1579077034399914,-0.9831771972687061,0.42448754203198746,0.6773060747674258,1.1578634884515693,0.3621910480342799,-0.6466509569149009,1.0,0.0,0.0
-0.17411723255185677,-0.5913940906644246,0.060777643613466735,-1.4908598932309227,-0.0609043825835948,-0.8067852391355487,0.9753048303966019,-1.3358911594277418,-0.46341184954568143,-0.9831771972687061,-2.355781739113193,-0.16234574929355813,-0.8636596714326981,-0.25857357532557185,-0.42285172705599433,0.0,0.0,1.0
-0.17411723255185677,0.33528984200924994,0.8277743855524275,0.29180531718042957,-1.027777642592471,-0.35891833645877186,-1.0253204627248194,-1.6263022810424683,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.4458953492621302,1.1578634884515693,0.6048768061379256,0.33752040717116566,0.0,0.0,1.0
1.2884675208837397,-0.43694676855214537,0.8277743855524275,-0.3024164196233545,1.5827801594314947,1.0406657344061556,-1.0253204627248194,0.9873978134900702,-0.46341184954568143,1.0171106518520039,0.42448754203198746,0.23922898188983346,1.1578634884515693,-0.34159765046629276,-0.5365137574783687,0.0,1.0,0.0
-1.1491737348422544,-1.518078023338099,-1.0897174692949745,1.4802487907879978,0.8092815514243938,1.4885326370829326,0.9753048303966019,0.9873978134900702,2.1579077034399914,1.0171106518520039,0.42448754203198746,0.23022863261389703,-0.8636596714326981,-0.5894838176721595,-0.6572461031789854,1.0,0.0,0.0
-0.17411723255185677,-0.3527027746727205,-0.32272072735601365,1.4802487907879978,0.42253224742084333,-0.6948185134663545,0.9753048303966019,-1.6263022810424683,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.2667737053691713,-0.8636596714326981,-0.42047052184997763,-0.4378873342299777,0.0,0.0,1.0
-1.1491737348422544,-1.1951427134669699,-0.7062190983254941,1.4802487907879978,0.519219573421731,0.5368154688947818,-1.0253204627248194,0.4065755702606172,2.1579077034399914,1.0171106518520039,0.42448754203198746,-0.23524705818792493,-0.8636596714326981,-0.5056532229443572,-0.5954175385356837,1.0,0.0,0.0
-0.17411723255185677,1.290055105976066,1.5947711274913883,-1.4908598932309227,-0.15759170858448243,0.8167322830677672,0.9753048303966019,0.9873978134900702,-0.46341184954568143,1.0171106518520039,-2.355781739113193,-0.5685697006587391,1.1578634884515693,0.18422149209160635,0.048442959718985,0.0,0.0,1.0
-0.17411723255185677,-1.5461593546312404,0.060777643613466735,-1.4908598932309227,-1.511214272596909,0.5927988317293789,-1.0253204627248194,-0.7550689161982888,2.1579077034399914,1.0171106518520039,-2.355781739113193,1.4796938358953926,-0.8636596714326981,1.2358597772074047,-0.4123805006312559,0.0,0.0,1.0
1.2884675208837397,0.5318591610612412,0.44427601458294713,0.8860270539842137,1.0993435294270566,-1.590552318819908,0.9753048303966019,0.9873978134900702,-0.46341184954568143,-0.9831771972687061,0.42448754203198746,-0.19030822720584306,1.1578634884515693,-0.3517747951609618,-0.37337972925772644,0.0,1.0,0.0
